component,bus,carrier,2025,2035,2045
Link,DE0 15 H2,H2 turbine,0.66151,13.06781,13.55218
Link,DE0 15 H2,Sabatier,0.08705,0.06326,0.00343
Link,DE0 15 H2,methanolisation,31.60056,31.90682,0.03698
Link,DE0 15 battery,battery discharger,1.07575,442.31474,1043.95569
Link,DE0 15 biogas,biogas to gas,346.88669,346.92402,0.00554
Link,DE0 15 biogas,biogas to gas CC,2.58223,0.03702,149.90579
Link,DE0 15 co2 stored,CO2 pipeline,6.30836,170.94798,833.11521
Link,DE0 15 home battery,home battery discharger,8.45872,280.04947,387.98204
Link,DE0 15 low voltage,BEV charger,1541.40727,9379.6561,14516.12792
Link,DE0 15 low voltage,electricity distribution grid,3045.00292,5231.41723,6726.03736
Link,DE0 15 low voltage,home battery charger,8.2662,274.39132,380.14321
Link,DE0 15 low voltage,rural air heat pump,0.06906,0.02476,0.00125
Link,DE0 15 low voltage,rural ground heat pump,40.0886,220.01658,224.36083
Link,DE0 15 low voltage,rural resistive heater,75.30794,666.5374,617.60612
Link,DE0 15 low voltage,urban central air heat pump,0.06051,98.43826,98.44084
Link,DE0 15 low voltage,urban central resistive heater,351.11805,2092.89751,2203.24909
Link,DE0 15 low voltage,urban decentral air heat pump,0.04693,300.41564,482.06341
Link,DE0 15 low voltage,urban decentral resistive heater,1.41076,1254.17919,2018.35576
Link,DE0 15 non-sequestered HVC,waste CHP,220.09315,323.58398,323.58667
Link,DE0 15 non-sequestered HVC,waste CHP CC,0.96127,0.18774,0.00412
Link,DE0 15 process emissions,process emissions,73.3457,0.04036,0.00029
Link,DE0 15 process emissions,process emissions CC,3.50884,76.16591,76.16802
Link,DE0 15 rural heat,rural water tanks charger,502.24387,616.78374,617.10593
Link,DE0 15 rural water tanks,rural water tanks discharger,502.24387,616.78374,617.10593
Link,DE0 15 solid biomass,biomass to liquid,0.08441,0.04517,0.00237
Link,DE0 15 solid biomass,biomass to liquid CC,0.06105,0.03473,0.00262
Link,DE0 15 solid biomass,rural biomass boiler,436.85918,277.44949,6e-05
Link,DE0 15 solid biomass,solid biomass,67.18634,,
Link,DE0 15 solid biomass,solid biomass for industry,282.95113,357.23157,0.00155
Link,DE0 15 solid biomass,solid biomass for industry CC,0.25683,0.22132,469.30554
Link,DE0 15 solid biomass,urban central solid biomass CHP,441.92787,261.2469,0.00248
Link,DE0 15 solid biomass,urban central solid biomass CHP CC,0.06901,0.02916,0.00174
Link,DE0 15 solid biomass,urban decentral biomass boiler,1099.46449,520.80076,305.55874
Link,DE0 15 unsustainable bioliquids,unsustainable bioliquids,1442777.03593,487031.30629,
Link,DE0 15 urban central heat,urban central water pits charger,930.69549,2169.77588,2267.03428
Link,DE0 15 urban central heat,urban central water tanks charger,3.90174,1.42785,0.85454
Link,DE0 15 urban central water pits,urban central water pits discharger,930.69549,2169.77588,2267.03428
Link,DE0 15 urban central water tanks,urban central water tanks discharger,3.90174,1.42785,0.85454
Link,DE0 15 urban decentral heat,urban decentral water tanks charger,16.53114,618.10188,618.52023
Link,DE0 15 urban decentral water tanks,urban decentral water tanks discharger,16.53114,618.10188,618.52023
Link,DE0 16,DAC,0.01438,0.01143,0.00193
Link,DE0 16,H2 Electrolysis,0.06017,0.17751,0.01579
Link,DE0 16,battery charger,1.09879,4196.80514,4196.84394
Link,DE0 16,electricity distribution grid,1858.25841,2765.91554,3779.70344
Link,DE0 16 H2,Fischer-Tropsch,0.15275,1.37768,0.01148
Link,DE0 16 H2,H2 Fuel Cell,0.11881,0.11552,0.00553
Link,DE0 16 H2,H2 pipeline,19.4231,1684.5465,2038.4813
Link,DE0 16 H2,H2 pipeline retrofitted,118.55943,1822.99533,1822.77363
Link,DE0 16 H2,H2 turbine,0.68688,5.26337,0.07275
Link,DE0 16 H2,Sabatier,0.09946,0.07757,0.00344
Link,DE0 16 H2,methanolisation,27.28469,27.49806,0.03871
Link,DE0 16 battery,battery discharger,1.12438,4283.34631,4283.38591
Link,DE0 16 biogas,biogas to gas,259.0609,259.09734,0.00566
Link,DE0 16 biogas,biogas to gas CC,2.58019,0.03605,40.75073
Link,DE0 16 co2 stored,CO2 pipeline,5.69198,189.90028,187.96204
Link,DE0 16 home battery,home battery discharger,16.37481,6.46709,4.30143
Link,DE0 16 low voltage,BEV charger,1405.59601,8553.22758,13237.13197
Link,DE0 16 low voltage,electricity distribution grid,1858.25841,2765.91554,3779.70344
Link,DE0 16 low voltage,home battery charger,16.00213,6.33643,4.21453
Link,DE0 16 low voltage,rural air heat pump,0.10825,0.02758,0.00135
Link,DE0 16 low voltage,rural ground heat pump,29.67916,115.53382,107.00564
Link,DE0 16 low voltage,rural resistive heater,12.57388,220.51115,207.95144
Link,DE0 16 low voltage,urban central air heat pump,0.05168,7.36856,109.52121
Link,DE0 16 low voltage,urban central resistive heater,3.14144,1037.81922,1037.85821
Link,DE0 16 low voltage,urban decentral air heat pump,0.03063,145.83263,336.23847
Link,DE0 16 low voltage,urban decentral resistive heater,1.40108,472.10105,1104.7905
Link,DE0 16 non-sequestered HVC,waste CHP,200.99346,324.20285,324.20532
Link,DE0 16 non-sequestered HVC,waste CHP CC,0.99219,0.17379,0.00253
Link,DE0 16 process emissions,process emissions,18.99124,0.04262,0.00035
Link,DE0 16 process emissions,process emissions CC,8.14875,31.91724,36.55811
Link,DE0 16 rural heat,rural water tanks charger,189.35458,257.58265,257.80878
Link,DE0 16 rural water tanks,rural water tanks discharger,189.35458,257.58265,257.80878
Link,DE0 16 solid biomass,biomass to liquid,0.08306,0.04507,0.00228
Link,DE0 16 solid biomass,biomass to liquid CC,0.05907,0.03465,0.00225
Link,DE0 16 solid biomass,rural biomass boiler,97.29552,46.08758,4e-05
Link,DE0 16 solid biomass,solid biomass for industry,92.33236,107.23305,0.00167
Link,DE0 16 solid biomass,solid biomass for industry CC,0.23461,0.23875,133.18166
Link,DE0 16 solid biomass,urban central solid biomass CHP,289.59983,196.98927,0.00387
Link,DE0 16 solid biomass,urban central solid biomass CHP CC,0.0468,0.03078,0.00226
Link,DE0 16 solid biomass,urban decentral biomass boiler,1152.97952,2276.83222,1730.68521
Link,DE0 16 unsustainable bioliquids,unsustainable bioliquids,1080127.65122,340791.24251,
Link,DE0 16 urban central heat,urban central water pits charger,118.08661,940.54145,1116.72109
Link,DE0 16 urban central heat,urban central water tanks charger,3.86443,1.37406,0.19582
Link,DE0 16 urban central water pits,urban central water pits discharger,118.08661,940.54145,1116.72109
Link,DE0 16 urban central water tanks,urban central water tanks discharger,3.86443,1.37406,0.19582
Link,DE0 16 urban decentral heat,urban decentral water tanks charger,16.4058,38.95135,39.2181
Link,DE0 16 urban decentral water tanks,urban decentral water tanks discharger,16.4058,38.95135,39.2181
Link,DE0 17,DAC,0.01418,0.0108,0.00176
Link,DE0 17,H2 Electrolysis,0.05667,0.14213,0.01192
Link,DE0 17,battery charger,1.04988,4.23629,4.23593
Link,DE0 17,electricity distribution grid,3988.26364,5222.58112,7074.46695
Link,DE0 17 H2,Fischer-Tropsch,0.15308,46.44559,46.45706
Link,DE0 17 H2,H2 Fuel Cell,0.11942,0.13412,0.00616
Link,DE0 17 H2,H2 turbine,0.66244,22.51647,22.65081
Link,DE0 17 H2,Sabatier,0.084,0.07186,0.00341
Link,DE0 17 H2,methanolisation,1.82456,0.23752,0.0285
Link,DE0 17 battery,battery discharger,1.07433,4.32365,4.32327
Link,DE0 17 biogas,biogas to gas,322.54789,322.58466,0.00549
Link,DE0 17 biogas,biogas to gas CC,1.66999,0.03647,48.38887
Link,DE0 17 co2 stored,CO2 pipeline,6.77545,470.40611,2334.71332
Link,DE0 17 home battery,home battery discharger,33.99752,11.32474,8.8692
Link,DE0 17 low voltage,BEV charger,2715.57016,16524.58414,25573.74967
Link,DE0 17 low voltage,electricity distribution grid,3988.26364,5222.58112,7074.46695
Link,DE0 17 low voltage,home battery charger,33.22377,11.09593,8.69001
Link,DE0 17 low voltage,rural air heat pump,0.08512,0.0273,0.00135
Link,DE0 17 low voltage,rural ground heat pump,59.43794,67.86349,65.65989
Link,DE0 17 low voltage,rural resistive heater,45.8217,51.42681,38.86305
Link,DE0 17 low voltage,urban central air heat pump,0.05754,115.27352,202.65533
Link,DE0 17 low voltage,urban central resistive heater,60.04946,1344.08949,1718.8524
Link,DE0 17 low voltage,urban decentral air heat pump,62.27133,218.2341,562.01745
Link,DE0 17 low voltage,urban decentral resistive heater,62.617,796.74653,2003.91464
Link,DE0 17 non-sequestered HVC,waste CHP,387.60338,615.244,615.2464
Link,DE0 17 non-sequestered HVC,waste CHP CC,0.70535,0.17903,0.00282
Link,DE0 17 process emissions,process emissions,43.67675,0.02914,0.00032
Link,DE0 17 process emissions,process emissions CC,0.38974,47.9932,49.30295
Link,DE0 17 rural heat,rural water tanks charger,556.36965,561.88104,556.49951
Link,DE0 17 rural water tanks,rural water tanks discharger,556.36965,561.88104,556.49951
Link,DE0 17 solid biomass,biomass to liquid,0.08595,0.04556,0.00229
Link,DE0 17 solid biomass,biomass to liquid CC,0.06235,0.03512,0.00229
Link,DE0 17 solid biomass,rural biomass boiler,0.00018,0.00192,6e-05
Link,DE0 17 solid biomass,solid biomass for industry,309.22138,434.81587,0.00141
Link,DE0 17 solid biomass,solid biomass for industry CC,0.23833,0.22974,610.09701
Link,DE0 17 solid biomass,urban central solid biomass CHP,333.54314,213.27357,0.00297
Link,DE0 17 solid biomass,urban central solid biomass CHP CC,0.06888,0.03103,0.00211
Link,DE0 17 solid biomass,urban decentral biomass boiler,2449.00284,6315.77878,5155.72498
Link,DE0 17 unsustainable bioliquids,unsustainable bioliquids,1338513.17147,436479.19561,
Link,DE0 17 urban central heat,urban central water pits charger,318.24223,1539.40794,2403.35291
Link,DE0 17 urban central heat,urban central water tanks charger,3.83106,1.42064,0.43105
Link,DE0 17 urban central water pits,urban central water pits discharger,318.24223,1539.40794,2403.35291
Link,DE0 17 urban central water tanks,urban central water tanks discharger,3.83106,1.42064,0.43105
Link,DE0 17 urban decentral heat,urban decentral water tanks charger,88.4394,103.0027,103.29706
Link,DE0 17 urban decentral water tanks,urban decentral water tanks discharger,88.4394,103.0027,103.29706
Link,DE0 18,DAC,0.01391,0.01113,0.00233
Link,DE0 18,DC,600.00131,600.00197,600.03015
Link,DE0 18,H2 Electrolysis,0.05853,153.61066,153.72917
Link,DE0 18,battery charger,1.05019,66.87673,67.17347
Link,DE0 18,electricity distribution grid,3500.88502,6468.91466,7829.88893
Link,DE0 18 H2,Fischer-Tropsch,0.15338,22.30575,22.31683
Link,DE0 18 H2,H2 Fuel Cell,0.12055,0.1078,0.00505
Link,DE0 18 H2,H2 pipeline,2.93396,21.33736,0.67493
Link,DE0 18 H2,H2 turbine,0.61746,38.22044,38.7959
Link,DE0 18 H2,Sabatier,0.08614,0.07132,0.00338
Link,DE0 18 H2,methanolisation,21.73851,22.08562,0.03274
Link,DE0 18 battery,battery discharger,1.07465,68.25577,68.55863
Link,DE0 18 biogas,biogas to gas,337.03791,337.07538,0.00523
Link,DE0 18 biogas,biogas to gas CC,2.43268,0.03761,237.51831
Link,DE0 18 co2 stored,CO2 pipeline,3.95279,9.12583,0.11457
Link,DE0 18 home battery,home battery discharger,25.95864,51.62662,25.75913
Link,DE0 18 low voltage,BEV charger,2356.29813,14338.36893,22190.32289
Link,DE0 18 low voltage,electricity distribution grid,3500.88502,6468.91466,7829.88893
Link,DE0 18 low voltage,home battery charger,25.36784,50.58355,25.23869
Link,DE0 18 low voltage,rural air heat pump,0.09252,0.02876,0.00146
Link,DE0 18 low voltage,rural ground heat pump,52.80826,179.92006,169.13669
Link,DE0 18 low voltage,rural resistive heater,54.16523,464.46653,410.3167
Link,DE0 18 low voltage,urban central air heat pump,0.06045,82.48005,111.25873
Link,DE0 18 low voltage,urban central resistive heater,488.44022,2569.82324,2689.16008
Link,DE0 18 low voltage,urban decentral air heat pump,54.03253,534.82422,766.86125
Link,DE0 18 low voltage,urban decentral resistive heater,5.5038,1974.2937,2758.89437
Link,DE0 18 non-sequestered HVC,waste CHP,337.01899,470.31838,470.32112
Link,DE0 18 non-sequestered HVC,waste CHP CC,0.89081,0.66194,0.00504
Link,DE0 18 process emissions,process emissions,47.75149,0.01576,0.00022
Link,DE0 18 process emissions,process emissions CC,1.91578,47.17581,47.17792
Link,DE0 18 rural heat,rural water tanks charger,429.36715,516.346,516.52416
Link,DE0 18 rural water tanks,rural water tanks discharger,429.36715,516.346,516.52416
Link,DE0 18 solid biomass,biomass to liquid,0.08389,0.04843,0.0026
Link,DE0 18 solid biomass,biomass to liquid CC,0.06003,0.04025,0.00437
Link,DE0 18 solid biomass,rural biomass boiler,210.85438,99.87846,8e-05
Link,DE0 18 solid biomass,solid biomass,74.23905,,
Link,DE0 18 solid biomass,solid biomass for industry,116.30297,0.60449,0.00112
Link,DE0 18 solid biomass,solid biomass for industry CC,0.2366,141.4426,154.74833
Link,DE0 18 solid biomass,urban central solid biomass CHP,596.14028,391.17376,0.00302
Link,DE0 18 solid biomass,urban central solid biomass CHP CC,0.07007,0.03239,0.00253
Link,DE0 18 solid biomass,urban decentral biomass boiler,1932.86355,1208.71205,1362.71596
Link,DE0 18 unsustainable bioliquids,unsustainable bioliquids,1401493.0082,488225.15869,
Link,DE0 18 urban central heat,urban central water pits charger,1031.11845,2888.13964,3485.74337
Link,DE0 18 urban central heat,urban central water tanks charger,4.02594,1.46194,1.08793
Link,DE0 18 urban central water pits,urban central water pits discharger,1031.11845,2888.13964,3485.74337
Link,DE0 18 urban central water tanks,urban central water tanks discharger,4.02594,1.46194,1.08793
Link,DE0 18 urban decentral heat,urban decentral water tanks charger,82.35081,2483.26269,2483.50136
Link,DE0 18 urban decentral water tanks,urban decentral water tanks discharger,82.35081,2483.26269,2483.50136
Link,DE0 19,DAC,0.0138,0.01149,0.00257
Link,DE0 19,DC,2000.00695,4000.00777,4000.04421
Link,DE0 19,H2 Electrolysis,0.05748,0.4956,0.35408
Link,DE0 19,battery charger,1.04897,16.09474,1180.08695
Link,DE0 19,electricity distribution grid,2966.02457,4367.93333,5336.62335
Link,DE0 19 H2,Fischer-Tropsch,0.1533,3.6526,0.01068
Link,DE0 19 H2,H2 Fuel Cell,0.1208,0.117,0.00507
Link,DE0 19 H2,H2 pipeline (Kernnetz),13000.0,35020.0,35020.0
Link,DE0 19 H2,H2 turbine,0.66103,18.29021,18.82343
Link,DE0 19 H2,Sabatier,0.08922,0.0735,0.0034
Link,DE0 19 H2,methanolisation,3.69286,0.28177,0.03369
Link,DE0 19 battery,battery discharger,1.07339,16.42663,1204.4212
Link,DE0 19 biogas,biogas to gas,198.31187,198.34786,0.00543
Link,DE0 19 biogas,biogas to gas CC,1.80783,0.03566,11.59072
Link,DE0 19 co2 stored,CO2 pipeline,5.17624,206.23089,436.02137
Link,DE0 19 home battery,home battery discharger,31.12437,447.44173,538.01019
Link,DE0 19 low voltage,BEV charger,980.94059,5969.14622,9237.96023
Link,DE0 19 low voltage,electricity distribution grid,2966.02457,4367.93333,5336.62335
Link,DE0 19 low voltage,home battery charger,30.41601,438.40157,527.14018
Link,DE0 19 low voltage,rural air heat pump,0.07528,0.02424,0.00128
Link,DE0 19 low voltage,rural ground heat pump,25.92587,299.17501,328.16934
Link,DE0 19 low voltage,rural resistive heater,54.10845,1000.28099,1005.1469
Link,DE0 19 low voltage,urban central air heat pump,0.10303,104.00346,104.00563
Link,DE0 19 low voltage,urban central resistive heater,925.40568,1863.85876,1566.33763
Link,DE0 19 low voltage,urban decentral air heat pump,0.03499,29.72434,91.55983
Link,DE0 19 low voltage,urban decentral resistive heater,1.39857,119.29341,376.73637
Link,DE0 19 non-sequestered HVC,waste CHP,138.62726,211.15778,211.16052
Link,DE0 19 non-sequestered HVC,waste CHP CC,0.68799,0.23327,0.00407
Link,DE0 19 process emissions,process emissions,201.07584,0.02767,0.00038
Link,DE0 19 process emissions,process emissions CC,0.75033,214.19589,214.38589
Link,DE0 19 rural heat,rural water tanks charger,404.95437,550.22008,550.56897
Link,DE0 19 rural water tanks,rural water tanks discharger,404.95437,550.22008,550.56897
Link,DE0 19 solid biomass,biomass to liquid,0.08352,0.04429,0.00238
Link,DE0 19 solid biomass,biomass to liquid CC,0.05988,0.03387,0.00266
Link,DE0 19 solid biomass,rural biomass boiler,871.37098,622.40236,6e-05
Link,DE0 19 solid biomass,solid biomass,133.63029,,
Link,DE0 19 solid biomass,solid biomass for industry,173.37893,174.52212,0.0014
Link,DE0 19 solid biomass,solid biomass for industry CC,0.23643,0.27232,192.7962
Link,DE0 19 solid biomass,urban central solid biomass CHP,1340.87275,242.80884,0.00262
Link,DE0 19 solid biomass,urban central solid biomass CHP CC,0.07918,0.02848,0.00182
Link,DE0 19 solid biomass,urban decentral biomass boiler,419.40037,198.66586,257.95831
Link,DE0 19 unsustainable bioliquids,unsustainable bioliquids,826099.99216,268855.66303,
Link,DE0 19 urban central heat,urban central water pits charger,388.40438,1843.48267,1843.72936
Link,DE0 19 urban central heat,urban central water tanks charger,3.69021,1.37133,0.30677
Link,DE0 19 urban central water pits,urban central water pits discharger,388.40438,1843.48267,1843.72936
Link,DE0 19 urban central water tanks,urban central water tanks discharger,3.69021,1.37133,0.30677
Link,DE0 19 urban decentral heat,urban decentral water tanks charger,16.50553,159.09847,159.49843
Link,DE0 19 urban decentral water tanks,urban decentral water tanks discharger,16.50553,159.09847,159.49843
Link,DE0 2,DAC,0.01433,0.01108,0.00189
Link,DE0 2,DC,3000.02537,17176.6711,18778.76825
Link,DE0 2,H2 Electrolysis,0.06067,0.18601,0.0139
Link,DE0 2,battery charger,1.04859,101.75516,101.85451
Link,DE0 2,electricity distribution grid,11917.32286,20761.4225,26397.05682
Link,DE0 2 H2,Fischer-Tropsch,0.15343,14.19341,14.20507
Link,DE0 2 H2,H2 Fuel Cell,0.12234,0.12291,0.00591
Link,DE0 2 H2,H2 pipeline,24.74104,43.04169,16.457
Link,DE0 2 H2,H2 pipeline retrofitted,2.90271,493.81151,899.84136
Link,DE0 2 H2,H2 turbine,0.66286,26.79693,27.24548
Link,DE0 2 H2,Sabatier,0.08268,0.07138,0.00339
Link,DE0 2 H2,methanolisation,76.68748,76.93391,0.02857
Link,DE0 2 battery,battery discharger,1.07301,103.85342,103.95482
Link,DE0 2 biogas,biogas to gas,341.09943,341.13677,0.00536
Link,DE0 2 biogas,biogas to gas CC,2.67827,0.03727,163.215
Link,DE0 2 co2 stored,CO2 pipeline,9.01775,2013.32343,2731.0181
Link,DE0 2 home battery,home battery discharger,113.47873,971.22427,1305.84406
Link,DE0 2 low voltage,BEV charger,5562.57349,33848.95561,52385.26489
Link,DE0 2 low voltage,electricity distribution grid,11917.32286,20761.4225,26397.05682
Link,DE0 2 low voltage,home battery charger,110.89607,951.60156,1279.46065
Link,DE0 2 low voltage,rural air heat pump,0.09006,0.02785,0.0014
Link,DE0 2 low voltage,rural ground heat pump,116.49064,203.03224,193.12722
Link,DE0 2 low voltage,rural resistive heater,77.41056,301.58292,255.98231
Link,DE0 2 low voltage,urban central air heat pump,0.06127,137.98403,329.88939
Link,DE0 2 low voltage,urban central resistive heater,553.38915,7138.97713,6585.92372
Link,DE0 2 low voltage,urban decentral air heat pump,127.51424,1658.46559,2472.80686
Link,DE0 2 low voltage,urban decentral resistive heater,90.83164,5806.50468,8396.95781
Link,DE0 2 non-sequestered HVC,waste CHP,794.70296,1086.12412,1086.12703
Link,DE0 2 non-sequestered HVC,waste CHP CC,1.25212,0.25383,0.0054
Link,DE0 2 process emissions,process emissions,1896.63839,0.02012,0.00027
Link,DE0 2 process emissions,process emissions CC,13.65806,1273.85447,1273.85659
Link,DE0 2 rural heat,rural water tanks charger,523.05126,545.09537,545.39917
Link,DE0 2 rural water tanks,rural water tanks discharger,523.05126,545.09537,545.39917
Link,DE0 2 solid biomass,biomass to liquid,0.08249,0.04563,0.00229
Link,DE0 2 solid biomass,biomass to liquid CC,0.05918,0.03535,0.00232
Link,DE0 2 solid biomass,rural biomass boiler,107.39911,50.87373,6e-05
Link,DE0 2 solid biomass,solid biomass,330.36377,204.15739,
Link,DE0 2 solid biomass,solid biomass for industry,770.37407,952.92564,0.00105
Link,DE0 2 solid biomass,solid biomass for industry CC,0.28114,0.37464,1243.0247
Link,DE0 2 solid biomass,urban central solid biomass CHP,1870.51203,239.01713,0.0027
Link,DE0 2 solid biomass,urban central solid biomass CHP CC,0.06845,0.03012,0.00201
Link,DE0 2 solid biomass,urban decentral biomass boiler,4921.85416,5216.22436,2884.81993
Link,DE0 2 unsustainable bioliquids,unsustainable bioliquids,1419277.46167,492291.37529,
Link,DE0 2 urban central heat,urban central water pits charger,1412.35677,7877.61288,8199.36955
Link,DE0 2 urban central heat,urban central water tanks charger,3.91792,1.40644,0.91673
Link,DE0 2 urban central water pits,urban central water pits discharger,1412.35677,7877.61288,8199.36955
Link,DE0 2 urban central water tanks,urban central water tanks discharger,3.91792,1.40644,0.91673
Link,DE0 2 urban decentral heat,urban decentral water tanks charger,109.7794,4593.99321,4594.44678
Link,DE0 2 urban decentral water tanks,urban decentral water tanks discharger,109.7794,4593.99321,4594.44678
Link,DE0 20,DAC,0.01664,0.0128,0.00199
Link,DE0 20,DC,600.01834,6954.91723,6954.91844
Link,DE0 20,H2 Electrolysis,0.05705,2958.05696,3931.85524
Link,DE0 20,battery charger,1.04667,3170.60158,3264.93914
Link,DE0 20,electricity distribution grid,1167.15718,2246.75878,2311.32742
Link,DE0 20 H2,Fischer-Tropsch,0.15257,1.83456,0.01095
Link,DE0 20 H2,H2 Fuel Cell,0.11105,0.10978,0.00534
Link,DE0 20 H2,H2 pipeline,9.21008,44.40613,27.55453
Link,DE0 20 H2,H2 pipeline (Kernnetz),18533.33333,18533.33333,18533.33333
Link,DE0 20 H2,H2 pipeline retrofitted,3.65615,0.73146,0.13734
Link,DE0 20 H2,H2 turbine,0.6623,23.34653,23.88387
Link,DE0 20 H2,Sabatier,0.08535,0.06683,0.0034
Link,DE0 20 H2,methanolisation,1.18626,0.26922,0.03548
Link,DE0 20 battery,battery discharger,1.07105,3235.98169,3332.26456
Link,DE0 20 biogas,biogas to gas,635.77508,635.8135,0.00535
Link,DE0 20 biogas,biogas to gas CC,8.0585,0.03862,253.32884
Link,DE0 20 co2 stored,CO2 pipeline,152.58334,1266.61105,2706.27771
Link,DE0 20 home battery,home battery discharger,21.03793,135.758,49.97562
Link,DE0 20 low voltage,BEV charger,827.75705,5037.00519,7795.36167
Link,DE0 20 low voltage,electricity distribution grid,1167.15718,2246.75878,2311.32742
Link,DE0 20 low voltage,home battery charger,20.55912,133.01513,48.96591
Link,DE0 20 low voltage,rural air heat pump,1.41656,0.02655,0.0013
Link,DE0 20 low voltage,rural ground heat pump,12.7364,334.44958,321.72195
Link,DE0 20 low voltage,rural resistive heater,6.62114,1058.77083,1058.78498
Link,DE0 20 low voltage,urban central air heat pump,0.04371,11.19501,11.22723
Link,DE0 20 low voltage,urban central resistive heater,3.33836,972.02897,972.05317
Link,DE0 20 low voltage,urban decentral air heat pump,0.0154,0.01023,0.00068
Link,DE0 20 low voltage,urban decentral resistive heater,1.36133,0.44321,0.01444
Link,DE0 20 non-sequestered HVC,waste CHP,116.66932,176.63727,176.63985
Link,DE0 20 non-sequestered HVC,waste CHP CC,2.12861,0.3548,0.00364
Link,DE0 20 process emissions,process emissions,0.22271,0.01666,0.0002
Link,DE0 20 process emissions,process emissions CC,11.5173,11.99909,11.51965
Link,DE0 20 rural heat,rural water tanks charger,40.07781,763.0968,763.2735
Link,DE0 20 rural water tanks,rural water tanks discharger,40.07781,763.0968,763.2735
Link,DE0 20 solid biomass,biomass to liquid,0.13602,0.06292,0.00309
Link,DE0 20 solid biomass,biomass to liquid CC,0.10472,0.0692,1035.39139
Link,DE0 20 solid biomass,rural biomass boiler,619.04233,293.23586,
Link,DE0 20 solid biomass,solid biomass for industry,41.83488,0.20089,0.00121
Link,DE0 20 solid biomass,solid biomass for industry CC,0.53559,48.05251,49.47188
Link,DE0 20 solid biomass,urban central solid biomass CHP,4837.54513,4390.4405,306.27143
Link,DE0 20 solid biomass,urban central solid biomass CHP CC,0.09897,0.04073,0.0037
Link,DE0 20 solid biomass,urban decentral biomass boiler,103.76437,49.14846,0.00209
Link,DE0 20 unsustainable bioliquids,unsustainable bioliquids,2658236.57655,901024.32336,
Link,DE0 20 urban central heat,urban central water pits charger,163.00097,1658.20405,1659.17433
Link,DE0 20 urban central heat,urban central water tanks charger,3.92416,1.35397,0.43365
Link,DE0 20 urban central water pits,urban central water pits discharger,163.00097,1658.20405,1659.17433
Link,DE0 20 urban central water tanks,urban central water tanks discharger,3.92416,1.35397,0.43365
Link,DE0 20 urban decentral heat,urban decentral water tanks charger,17.05075,21.07851,17.16332
Link,DE0 20 urban decentral water tanks,urban decentral water tanks discharger,17.05075,21.07851,17.16332
Link,DE0 21,DAC,0.01563,0.01122,0.0021
Link,DE0 21,H2 Electrolysis,0.06034,0.28382,0.02048
Link,DE0 21,battery charger,1.05197,958.75194,958.94142
Link,DE0 21,electricity distribution grid,3888.85623,7480.99073,9330.91431
Link,DE0 21 H2,Fischer-Tropsch,0.15266,4.2606,0.01111
Link,DE0 21 H2,H2 Fuel Cell,0.1067,0.11973,0.00589
Link,DE0 21 H2,H2 pipeline,6.71883,18.92008,0.72543
Link,DE0 21 H2,H2 pipeline (Kernnetz),2040.0,47568.33333,47568.33333
Link,DE0 21 H2,H2 turbine,0.66161,38.69292,39.06806
Link,DE0 21 H2,Sabatier,0.08145,0.07107,0.00338
Link,DE0 21 H2,methanolisation,2.6518,0.26,0.02766
Link,DE0 21 battery,battery discharger,1.07647,978.5221,978.71549
Link,DE0 21 biogas,biogas to gas,393.01878,393.05652,0.0053
Link,DE0 21 biogas,biogas to gas CC,2.19784,0.03782,335.56824
Link,DE0 21 co2 stored,CO2 pipeline,3.14808,879.94854,3738.43775
Link,DE0 21 home battery,home battery discharger,2.52591,323.54734,643.65935
Link,DE0 21 low voltage,BEV charger,2883.32069,17545.3671,27153.53211
Link,DE0 21 low voltage,electricity distribution grid,3888.85623,7480.99073,9330.91431
Link,DE0 21 low voltage,home battery charger,2.46843,317.01035,630.65479
Link,DE0 21 low voltage,rural air heat pump,0.0629,0.0269,0.00135
Link,DE0 21 low voltage,rural ground heat pump,60.20002,130.69264,134.16061
Link,DE0 21 low voltage,rural resistive heater,26.7582,256.62863,243.43885
Link,DE0 21 low voltage,urban central air heat pump,0.04192,0.13352,121.79172
Link,DE0 21 low voltage,urban central resistive heater,3.72846,2804.61173,3169.66829
Link,DE0 21 low voltage,urban decentral air heat pump,66.14177,757.52298,1126.7626
Link,DE0 21 low voltage,urban decentral resistive heater,170.64644,2971.42858,4230.95648
Link,DE0 21 non-sequestered HVC,waste CHP,408.17408,555.46856,555.47168
Link,DE0 21 non-sequestered HVC,waste CHP CC,0.9123,0.36574,0.00657
Link,DE0 21 process emissions,process emissions,283.9369,0.0171,0.00033
Link,DE0 21 process emissions,process emissions CC,1.0149,324.36668,341.526
Link,DE0 21 rural heat,rural water tanks charger,333.56688,361.03139,361.24793
Link,DE0 21 rural water tanks,rural water tanks discharger,333.56688,361.03139,361.24793
Link,DE0 21 solid biomass,biomass to liquid,0.08357,0.04586,0.00229
Link,DE0 21 solid biomass,biomass to liquid CC,0.06062,0.03573,0.00234
Link,DE0 21 solid biomass,rural biomass boiler,174.86509,124.79686,5e-05
Link,DE0 21 solid biomass,solid biomass,139.94061,,
Link,DE0 21 solid biomass,solid biomass for industry,389.11741,463.0931,0.0012
Link,DE0 21 solid biomass,solid biomass for industry CC,0.25406,0.48335,573.31373
Link,DE0 21 solid biomass,urban central solid biomass CHP,739.05389,363.3757,29.71731
