component,bus,carrier,2025,2035,2045
Link,DE0 3 low voltage,home battery charger,58.03047,918.19661,943.56649
Link,DE0 3 low voltage,rural air heat pump,0.00925,0.00558,0.00172
Link,DE0 3 low voltage,rural ground heat pump,161.81755,1155.64491,1311.03279
Link,DE0 3 low voltage,rural resistive heater,285.85488,4479.98163,4412.65261
Link,DE0 3 low voltage,urban central air heat pump,0.00807,708.08768,708.09488
Link,DE0 3 low voltage,urban central resistive heater,2215.91708,5632.5967,5498.57673
Link,DE0 3 low voltage,urban decentral air heat pump,177.95685,394.8767,514.18106
Link,DE0 3 low voltage,urban decentral resistive heater,0.11376,1965.64019,2306.37396
Link,DE0 3 non-sequestered HVC,waste CHP,905.35466,1409.51638,1409.5201
Link,DE0 3 non-sequestered HVC,waste CHP CC,0.12049,0.03234,0.00468
Link,DE0 3 process emissions,process emissions,468.23814,0.00613,0.00029
Link,DE0 3 process emissions,process emissions CC,0.325,389.92169,389.92463
Link,DE0 3 rural heat,rural water tanks charger,2597.30388,8825.72807,8826.30972
Link,DE0 3 rural water tanks,rural water tanks discharger,2597.30388,8825.72807,8826.30972
Link,DE0 3 solid biomass,biomass to liquid,0.01246,0.00995,0.0036
Link,DE0 3 solid biomass,biomass to liquid CC,0.00892,0.00828,0.00518
Link,DE0 3 solid biomass,rural biomass boiler,4190.79784,3182.27573,4e-05
Link,DE0 3 solid biomass,solid biomass,456.19896,,
Link,DE0 3 solid biomass,solid biomass for industry,633.55361,715.72024,0.00163
Link,DE0 3 solid biomass,solid biomass for industry CC,0.04301,0.06398,870.11871
Link,DE0 3 solid biomass,urban central solid biomass CHP,5773.90345,2465.92612,754.5348
Link,DE0 3 solid biomass,urban central solid biomass CHP CC,0.01087,0.0063,0.00324
Link,DE0 3 solid biomass,urban decentral biomass boiler,3821.03742,3027.67955,5855.72491
Link,DE0 3 unsustainable bioliquids,unsustainable bioliquids,6196368.29653,2057384.50294,
Link,DE0 3 urban central heat,urban central water pits charger,3053.04617,6955.8241,7119.47591
Link,DE0 3 urban central heat,urban central water tanks charger,0.30608,0.3079,0.12135
Link,DE0 3 urban central water pits,urban central water pits discharger,3053.04617,6955.8241,7119.47591
Link,DE0 3 urban central water tanks,urban central water tanks discharger,0.30608,0.3079,0.12135
Link,DE0 3 urban decentral heat,urban decentral water tanks charger,2.73841,2163.00863,2163.69552
Link,DE0 3 urban decentral water tanks,urban decentral water tanks discharger,2.73841,2163.00863,2163.69552
Link,DE0 4,DAC,0.00176,0.0018,0.00222
Link,DE0 4,DC,3000.01316,11521.39074,13191.51842
Link,DE0 4,H2 Electrolysis,0.00789,0.0874,0.02235
Link,DE0 4,battery charger,0.10053,2238.31081,2014.64199
Link,DE0 4,electricity distribution grid,18141.19938,34042.17173,42055.32255
Link,DE0 4 H2,Fischer-Tropsch,0.02225,1.53493,0.01651
Link,DE0 4 H2,H2 Fuel Cell,0.01401,0.02758,0.00873
Link,DE0 4 H2,H2 pipeline,26.07228,23.76145,21.48643
Link,DE0 4 H2,H2 pipeline (Kernnetz),960.0,33501.66667,33501.66667
Link,DE0 4 H2,H2 pipeline retrofitted,0.35134,0.62423,568.73403
Link,DE0 4 H2,H2 turbine,0.06654,6.70008,0.97722
Link,DE0 4 H2,Sabatier,0.00946,0.00993,0.00296
Link,DE0 4 H2,methanolisation,527.87538,527.94795,0.0373
Link,DE0 4 battery,battery discharger,0.10287,2284.4664,2056.18537
Link,DE0 4 biogas,biogas to gas,951.44447,951.45149,0.00695
Link,DE0 4 biogas,biogas to gas CC,0.38161,0.00681,401.04185
Link,DE0 4 co2 stored,CO2 pipeline,0.28715,1245.28677,1687.13491
Link,DE0 4 home battery,home battery discharger,0.30643,2032.55795,3098.20276
Link,DE0 4 low voltage,BEV charger,9594.89552,58386.13962,90359.46116
Link,DE0 4 low voltage,electricity distribution grid,18141.19938,34042.17173,42055.32255
Link,DE0 4 low voltage,home battery charger,0.29946,1991.49194,3035.60635
Link,DE0 4 low voltage,rural air heat pump,0.00454,0.00556,0.0017
Link,DE0 4 low voltage,rural ground heat pump,258.48104,497.60131,467.29771
Link,DE0 4 low voltage,rural resistive heater,157.35243,1200.85398,1043.60547
Link,DE0 4 low voltage,urban central air heat pump,0.00721,0.02684,414.9184
Link,DE0 4 low voltage,urban central resistive heater,807.90199,12932.94526,12126.16776
Link,DE0 4 low voltage,urban decentral air heat pump,284.33232,3578.92037,4658.22867
Link,DE0 4 low voltage,urban decentral resistive heater,805.34867,14302.87293,18065.98404
Link,DE0 4 non-sequestered HVC,waste CHP,1373.39647,1871.98486,1871.98936
Link,DE0 4 non-sequestered HVC,waste CHP CC,0.13605,0.04036,0.00898
Link,DE0 4 process emissions,process emissions,2003.84997,0.00472,0.00025
Link,DE0 4 process emissions,process emissions CC,127.76077,1411.75875,1411.76169
Link,DE0 4 rural heat,rural water tanks charger,2141.48403,2202.01089,2202.4903
Link,DE0 4 rural water tanks,rural water tanks discharger,2141.48403,2202.01089,2202.4903
Link,DE0 4 solid biomass,biomass to liquid,0.01248,0.00895,0.00326
Link,DE0 4 solid biomass,biomass to liquid CC,0.00894,0.00701,0.00312
Link,DE0 4 solid biomass,rural biomass boiler,452.14973,214.17625,1e-05
Link,DE0 4 solid biomass,solid biomass,730.14105,204.15739,
Link,DE0 4 solid biomass,solid biomass for industry,1214.5992,1515.94988,0.00117
Link,DE0 4 solid biomass,solid biomass for industry CC,0.04336,0.05142,1979.96173
Link,DE0 4 solid biomass,urban central solid biomass CHP,2520.6983,485.68374,0.00438
Link,DE0 4 solid biomass,urban central solid biomass CHP CC,0.01037,0.00565,0.00274
Link,DE0 4 solid biomass,urban decentral biomass boiler,9016.23999,4659.86721,2e-05
Link,DE0 4 unsustainable bioliquids,unsustainable bioliquids,3930146.94937,1331846.64388,
Link,DE0 4 urban central heat,urban central water pits charger,1744.81368,13314.35637,16660.00555
Link,DE0 4 urban central heat,urban central water tanks charger,0.3117,0.30224,0.12656
Link,DE0 4 urban central water pits,urban central water pits discharger,1744.81368,13314.35637,16660.00555
Link,DE0 4 urban central water tanks,urban central water tanks discharger,0.3117,0.30224,0.12656
Link,DE0 4 urban decentral heat,urban decentral water tanks charger,7844.51017,18401.18785,18401.74007
Link,DE0 4 urban decentral water tanks,urban decentral water tanks discharger,7844.51017,18401.18785,18401.74007
Link,DE0 5,DAC,0.00186,0.00187,0.00204
Link,DE0 5,H2 Electrolysis,0.00792,0.04595,0.02446
Link,DE0 5,battery charger,0.09504,5.0252,142.24433
Link,DE0 5,electricity distribution grid,7448.59074,10874.06756,12083.73036
Link,DE0 5 H2,Fischer-Tropsch,0.02222,135.26439,135.28098
Link,DE0 5 H2,H2 Fuel Cell,0.01385,0.02373,0.00753
Link,DE0 5 H2,H2 turbine,0.06614,8.32651,1.46286
Link,DE0 5 H2,Sabatier,0.00931,0.01254,0.00298
Link,DE0 5 H2,methanolisation,4.91742,0.06009,0.04035
Link,DE0 5 battery,battery discharger,0.09726,5.12882,145.17751
Link,DE0 5 biogas,biogas to gas,1229.24946,1229.25648,0.00711
Link,DE0 5 biogas,biogas to gas CC,0.3845,0.00678,279.01469
Link,DE0 5 co2 stored,CO2 pipeline,0.13707,1.53572,448.16234
Link,DE0 5 home battery,home battery discharger,38.73552,751.5982,504.57906
Link,DE0 5 low voltage,BEV charger,3835.25366,23337.99836,36118.31455
Link,DE0 5 low voltage,electricity distribution grid,7448.59074,10874.06756,12083.73036
Link,DE0 5 low voltage,home battery charger,37.85394,736.41283,494.38449
Link,DE0 5 low voltage,rural air heat pump,0.0114,0.00524,0.00166
Link,DE0 5 low voltage,rural ground heat pump,103.13275,1176.71382,1205.7085
Link,DE0 5 low voltage,rural resistive heater,178.21953,3843.00105,3664.99268
Link,DE0 5 low voltage,urban central air heat pump,0.0074,0.04497,54.06098
Link,DE0 5 low voltage,urban central resistive heater,110.59882,3390.13201,3551.01116
Link,DE0 5 low voltage,urban decentral air heat pump,87.89571,41.64713,0.36166
Link,DE0 5 low voltage,urban decentral resistive heater,25.77067,144.27549,118.53209
Link,DE0 5 non-sequestered HVC,waste CHP,549.06826,747.81116,747.81503
Link,DE0 5 non-sequestered HVC,waste CHP CC,0.12664,0.03877,0.00626
Link,DE0 5 process emissions,process emissions,317.18564,0.00622,0.00037
Link,DE0 5 process emissions,process emissions CC,1.04252,357.95524,374.10124
Link,DE0 5 rural heat,rural water tanks charger,1988.03421,5595.10741,5595.68304
Link,DE0 5 rural water tanks,rural water tanks discharger,1988.03421,5595.10741,5595.68304
Link,DE0 5 solid biomass,biomass to liquid,0.01247,0.00959,0.00418
Link,DE0 5 solid biomass,biomass to liquid CC,0.00893,0.00779,135.23716
Link,DE0 5 solid biomass,rural biomass boiler,3123.07645,2170.37851,4e-05
Link,DE0 5 solid biomass,solid biomass,564.58797,,
Link,DE0 5 solid biomass,solid biomass for industry,457.74892,520.52333,0.00156
Link,DE0 5 solid biomass,solid biomass for industry CC,0.04307,0.05115,625.31918
Link,DE0 5 solid biomass,urban central solid biomass CHP,5763.60373,1012.19982,0.00591
Link,DE0 5 solid biomass,urban central solid biomass CHP CC,0.01051,0.0063,0.00495
Link,DE0 5 solid biomass,urban decentral biomass boiler,1679.11676,3654.83536,5260.08163
Link,DE0 5 unsustainable bioliquids,unsustainable bioliquids,5077241.92356,1650232.5303,
Link,DE0 5 urban central heat,urban central water pits charger,1126.83063,3487.44333,3768.15285
Link,DE0 5 urban central heat,urban central water tanks charger,0.30916,0.30174,0.12935
Link,DE0 5 urban central water pits,urban central water pits discharger,1126.83063,3487.44333,3768.15285
Link,DE0 5 urban central water tanks,urban central water tanks discharger,0.30916,0.30174,0.12935
Link,DE0 5 urban decentral heat,urban decentral water tanks charger,58.38857,268.76999,268.93374
Link,DE0 5 urban decentral water tanks,urban decentral water tanks discharger,58.38857,268.76999,268.93374
Link,DE0 6,DAC,0.00186,0.00178,0.0021
Link,DE0 6,DC,2000.01229,2000.44302,2000.50252
Link,DE0 6,H2 Electrolysis,0.00788,0.04867,0.01617
Link,DE0 6,battery charger,0.09477,3554.98263,3461.81265
Link,DE0 6,electricity distribution grid,13282.38347,18219.75562,23675.26637
Link,DE0 6 H2,Fischer-Tropsch,0.02221,1.0567,0.01629
Link,DE0 6 H2,H2 Fuel Cell,0.0138,0.02952,0.00901
Link,DE0 6 H2,H2 pipeline,0.27982,2.27046,0.67451
Link,DE0 6 H2,H2 turbine,0.06262,6.55123,1.25926
Link,DE0 6 H2,Sabatier,0.00949,0.01003,0.00297
Link,DE0 6 H2,methanolisation,0.28237,0.06533,0.03589
Link,DE0 6 battery,battery discharger,0.09698,3628.28895,3533.19774
Link,DE0 6 biogas,biogas to gas,1066.70719,1066.71434,0.00724
Link,DE0 6 biogas,biogas to gas CC,0.2787,0.00692,139.53793
Link,DE0 6 co2 stored,CO2 pipeline,0.04229,0.11126,0.0343
Link,DE0 6 home battery,home battery discharger,0.28438,0.19027,421.38913
Link,DE0 6 low voltage,BEV charger,7029.00167,42772.35455,66195.28084
Link,DE0 6 low voltage,electricity distribution grid,13282.38347,18219.75562,23675.26637
Link,DE0 6 low voltage,home battery charger,0.27791,0.18642,412.87534
Link,DE0 6 low voltage,rural air heat pump,0.00816,0.00563,0.00171
Link,DE0 6 low voltage,rural ground heat pump,180.34353,476.33675,457.14525
Link,DE0 6 low voltage,rural resistive heater,223.55989,1094.40488,1009.68372
Link,DE0 6 low voltage,urban central air heat pump,0.00694,360.3818,481.23899
Link,DE0 6 low voltage,urban central resistive heater,1.72268,4215.25486,5808.45993
Link,DE0 6 low voltage,urban decentral air heat pump,198.35768,891.35076,1739.02274
Link,DE0 6 low voltage,urban decentral resistive heater,519.91108,3067.84555,6237.15267
Link,DE0 6 non-sequestered HVC,waste CHP,1013.07376,1641.37873,1641.3821
Link,DE0 6 non-sequestered HVC,waste CHP CC,0.09224,0.02756,0.00372
Link,DE0 6 process emissions,process emissions,873.82209,0.00673,0.00028
Link,DE0 6 process emissions,process emissions CC,0.08407,679.30704,679.30998
Link,DE0 6 rural heat,rural water tanks charger,2406.272,2410.28183,2407.03331
Link,DE0 6 rural water tanks,rural water tanks discharger,2406.272,2410.28183,2407.03331
Link,DE0 6 solid biomass,biomass to liquid,0.01243,0.00912,0.00327
Link,DE0 6 solid biomass,biomass to liquid CC,0.00889,0.00718,0.00311
Link,DE0 6 solid biomass,rural biomass boiler,610.62333,348.35727,1e-05
Link,DE0 6 solid biomass,solid biomass,152.19005,,
Link,DE0 6 solid biomass,solid biomass for industry,915.51247,1178.06783,0.0015
Link,DE0 6 solid biomass,solid biomass for industry CC,0.04102,0.03797,1566.46586
Link,DE0 6 solid biomass,urban central solid biomass CHP,738.36507,405.33005,0.00476
Link,DE0 6 solid biomass,urban central solid biomass CHP CC,0.0093,0.006,0.0029
Link,DE0 6 solid biomass,urban decentral biomass boiler,6799.32948,14379.77482,10683.89296
Link,DE0 6 unsustainable bioliquids,unsustainable bioliquids,4405652.67327,1433333.01308,
Link,DE0 6 urban central heat,urban central water pits charger,1351.37088,5196.80191,6757.73072
Link,DE0 6 urban central heat,urban central water tanks charger,0.31371,0.30481,0.13829
Link,DE0 6 urban central water pits,urban central water pits discharger,1351.37088,5196.80191,6757.73072
Link,DE0 6 urban central water tanks,urban central water tanks discharger,0.31371,0.30481,0.13829
Link,DE0 6 urban decentral heat,urban decentral water tanks charger,5065.33103,5068.66542,5066.27416
Link,DE0 6 urban decentral water tanks,urban decentral water tanks discharger,5065.33103,5068.66542,5066.27416
Link,DE0 7,DAC,0.00176,0.0018,0.00201
Link,DE0 7,DC,2000.00099,6000.00111,6000.00106
Link,DE0 7,H2 Electrolysis,0.008,0.05926,0.01703
Link,DE0 7,battery charger,0.10005,3406.07785,3406.36756
Link,DE0 7,electricity distribution grid,8217.57592,11912.68395,13520.77509
Link,DE0 7 H2,Fischer-Tropsch,0.02225,0.2161,0.01696
Link,DE0 7 H2,H2 Fuel Cell,0.01428,0.02553,0.00843
Link,DE0 7 H2,H2 pipeline,10.37542,2986.69859,3300.80805
Link,DE0 7 H2,H2 turbine,0.06723,1.4623,0.41328
Link,DE0 7 H2,Sabatier,0.00935,0.01001,0.00302
Link,DE0 7 H2,methanolisation,21.2915,21.35699,0.04678
Link,DE0 7 battery,battery discharger,0.10238,3476.31365,3476.60934
Link,DE0 7 biogas,biogas to gas,1438.71871,1438.7257,0.00741
Link,DE0 7 biogas,biogas to gas CC,0.38139,0.00673,255.47843
Link,DE0 7 home battery,home battery discharger,95.11875,171.33289,53.54897
Link,DE0 7 low voltage,BEV charger,4690.98389,28545.22384,44177.11226
Link,DE0 7 low voltage,electricity distribution grid,8217.57592,11912.68395,13520.77509
Link,DE0 7 low voltage,home battery charger,92.95394,167.87126,52.46706
Link,DE0 7 low voltage,rural air heat pump,0.01275,0.00535,0.0018
Link,DE0 7 low voltage,rural ground heat pump,105.28335,1025.08814,983.571
Link,DE0 7 low voltage,rural resistive heater,86.20553,2751.44326,2665.26148
Link,DE0 7 low voltage,urban central air heat pump,0.00714,0.48414,171.39907
Link,DE0 7 low voltage,urban central resistive heater,289.09894,4333.86389,4044.84959
Link,DE0 7 low voltage,urban decentral air heat pump,107.50681,252.38418,330.69672
Link,DE0 7 low voltage,urban decentral resistive heater,30.44934,939.28674,1132.17262
Link,DE0 7 non-sequestered HVC,waste CHP,671.82857,1064.04015,1064.04368
Link,DE0 7 non-sequestered HVC,waste CHP CC,0.13055,0.0249,0.00386
Link,DE0 7 process emissions,process emissions,296.47328,0.00925,0.00043
Link,DE0 7 process emissions,process emissions CC,0.85329,332.32244,346.65428
Link,DE0 7 rural heat,rural water tanks charger,1088.93102,7440.68131,7440.91983
Link,DE0 7 rural water tanks,rural water tanks discharger,1088.93102,7440.68131,7440.91983
Link,DE0 7 solid biomass,biomass to liquid,0.01247,0.00887,0.00354
Link,DE0 7 solid biomass,biomass to liquid CC,0.00893,0.00684,0.00436
Link,DE0 7 solid biomass,rural biomass boiler,1825.97743,1081.85956,
Link,DE0 7 solid biomass,solid biomass,56.16184,,
Link,DE0 7 solid biomass,solid biomass for industry,549.0757,619.85242,0.002
Link,DE0 7 solid biomass,solid biomass for industry CC,0.04388,0.03935,738.20584
Link,DE0 7 solid biomass,urban central solid biomass CHP,3758.51586,2834.11838,10.21851
Link,DE0 7 solid biomass,urban central solid biomass CHP CC,0.01026,0.00559,0.00355
Link,DE0 7 solid biomass,urban decentral biomass boiler,2853.94658,5998.2177,7075.63703
Link,DE0 7 unsustainable bioliquids,unsustainable bioliquids,5942147.38167,1896766.61598,
Link,DE0 7 urban central heat,urban central water pits charger,767.74679,4795.25755,4796.73494
Link,DE0 7 urban central heat,urban central water tanks charger,0.31082,0.30706,0.12961
Link,DE0 7 urban central water pits,urban central water pits discharger,767.74679,4795.25755,4796.73494
Link,DE0 7 urban central water tanks,urban central water tanks discharger,0.31082,0.30706,0.12961
Link,DE0 7 urban decentral heat,urban decentral water tanks charger,203.12979,1317.19734,1317.52672
Link,DE0 7 urban decentral water tanks,urban decentral water tanks discharger,203.12979,1317.19734,1317.52672
Link,DK0 0,DAC,0.0018,0.00191,229.97301
Link,DK0 0,DC,5020.00364,9751.74941,9751.75025
Link,DK0 0,H2 Electrolysis,0.01131,6120.96145,6121.06317
Link,DK0 0,battery charger,0.10766,0.18362,0.06246
Link,DK0 0,electricity distribution grid,3933.05025,6265.81147,6813.82788
Link,DK0 0 H2,Fischer-Tropsch,0.02291,0.57874,0.01032
Link,DK0 0 H2,H2 Fuel Cell,0.01351,0.01377,0.00513
Link,DK0 0 H2,H2 pipeline,8.04067,89.08442,464.84336
Link,DK0 0 H2,H2 pipeline retrofitted,10.10637,392.81322,393.92896
Link,DK0 0 H2,H2 turbine,0.06585,0.38411,0.41498
Link,DK0 0 H2,Sabatier,0.01212,0.00736,0.00115
Link,DK0 0 H2,methanolisation,0.3221,0.29512,0.11402
Link,DK0 0 battery,battery discharger,0.11017,0.18741,0.06375
Link,DK0 0 biogas,biogas to gas,386.6804,386.71352,0.00668
Link,DK0 0 biogas,biogas to gas CC,0.03243,443.15649,1062.96705
Link,DK0 0 co2 stored,CO2 pipeline,0.12031,0.08766,0.02142
Link,DK0 0 home battery,home battery discharger,0.1955,351.5259,155.18073
Link,DK0 0 low voltage,BEV charger,2783.57063,8350.71189,16144.70965
Link,DK0 0 low voltage,electricity distribution grid,3933.05025,6265.81147,6813.82788
Link,DK0 0 low voltage,home battery charger,0.19105,344.42364,152.04545
Link,DK0 0 low voltage,rural air heat pump,0.0182,0.0081,0.00224
Link,DK0 0 low voltage,rural ground heat pump,97.82472,139.95707,198.34061
Link,DK0 0 low voltage,rural resistive heater,102.3089,194.42474,373.49217
Link,DK0 0 low voltage,urban central air heat pump,671.98592,688.63219,688.64612
Link,DK0 0 low voltage,urban central resistive heater,705.1504,1189.08979,1012.7722
Link,DK0 0 low voltage,urban decentral air heat pump,344.08755,555.56207,475.33521
Link,DK0 0 low voltage,urban decentral resistive heater,1409.86281,2943.61293,2275.86468
Link,DK0 0 non-sequestered HVC,HVC to air,211.00524,147.48471,0.00679
Link,DK0 0 non-sequestered HVC,waste CHP,0.01341,0.01348,0.00465
Link,DK0 0 non-sequestered HVC,waste CHP CC,0.00707,0.01014,92.70411
Link,DK0 0 process emissions,process emissions,185.45967,0.00238,0.00032
Link,DK0 0 process emissions,process emissions CC,0.00667,181.09099,181.09384
Link,DK0 0 rural heat,rural water tanks charger,630.47976,636.84655,630.75549
Link,DK0 0 rural water tanks,rural water tanks discharger,630.47976,636.84655,630.75549
Link,DK0 0 solid biomass,biomass to liquid,0.0163,0.01312,0.0043
Link,DK0 0 solid biomass,biomass to liquid CC,0.00963,0.01794,880.53624
Link,DK0 0 solid biomass,rural biomass boiler,642.52793,642.52797,
Link,DK0 0 solid biomass,solid biomass,267.26058,137.34224,
Link,DK0 0 solid biomass,solid biomass for industry,271.68503,0.01694,0.00096
Link,DK0 0 solid biomass,solid biomass for industry CC,0.01799,273.96331,273.9715
Link,DK0 0 solid biomass,urban central solid biomass CHP,0.11152,0.01747,0.00485
Link,DK0 0 solid biomass,urban central solid biomass CHP CC,0.00874,0.00582,0.00287
Link,DK0 0 unsustainable bioliquids,unsustainable bioliquids,29370.0967,9569.26996,
Link,DK0 0 urban central heat,urban central water pits charger,3233.59932,4128.20915,4129.31954
Link,DK0 0 urban central heat,urban central water tanks charger,0.32905,0.33375,0.10556
Link,DK0 0 urban central water pits,urban central water pits discharger,3233.59932,4128.20915,4129.31954
Link,DK0 0 urban central water tanks,urban central water tanks discharger,0.32905,0.33375,0.10556
Link,DK0 0 urban decentral heat,urban decentral water tanks charger,115.1322,1568.90801,1569.14634
Link,DK0 0 urban decentral water tanks,urban decentral water tanks discharger,115.1322,1568.90801,1569.14634
Link,DK1 0,DAC,0.00185,0.00195,125.27838
Link,DK1 0,DC,1200.00137,2819.1774,2819.17762
Link,DK1 0,H2 Electrolysis,0.01224,700.86496,700.8989
Link,DK1 0,battery charger,0.11331,0.1912,0.04892
Link,DK1 0,electricity distribution grid,3178.8598,4368.25316,4447.06195
Link,DK1 0 H2,Fischer-Tropsch,0.02273,0.12639,0.01031
Link,DK1 0 H2,H2 Fuel Cell,0.01296,0.01381,0.00549
Link,DK1 0 H2,H2 pipeline,30.89677,32.76136,198.14143
Link,DK1 0 H2,H2 turbine,0.06571,0.30487,0.33783
Link,DK1 0 H2,Sabatier,0.01198,0.00715,0.00114
Link,DK1 0 H2,methanolisation,744.26065,744.38277,0.07729
Link,DK1 0 battery,battery discharger,0.11595,0.19514,0.04993
Link,DK1 0 biogas,biogas to gas,135.89845,135.93549,0.00676
Link,DK1 0 biogas,biogas to gas CC,0.02974,108.51484,300.93944
Link,DK1 0 co2 stored,CO2 pipeline,0.03464,87.37136,87.38019
Link,DK1 0 home battery,home battery discharger,0.15387,263.42926,149.02958
Link,DK1 0 low voltage,BEV charger,1608.03472,4824.10416,9326.60138
Link,DK1 0 low voltage,electricity distribution grid,3178.8598,4368.25316,4447.06195
Link,DK1 0 low voltage,home battery charger,0.15036,258.10691,146.01857
Link,DK1 0 low voltage,rural air heat pump,0.02088,0.00944,0.00251
Link,DK1 0 low voltage,rural ground heat pump,49.96767,64.51403,104.87757
Link,DK1 0 low voltage,rural resistive heater,36.64733,25.0117,167.80665
Link,DK1 0 low voltage,urban central air heat pump,388.30268,388.32602,388.3128
Link,DK1 0 low voltage,urban central resistive heater,593.94273,621.95448,563.94267
Link,DK1 0 low voltage,urban decentral air heat pump,189.01694,433.02222,372.06024
Link,DK1 0 low voltage,urban decentral resistive heater,833.07952,2022.87326,1628.34802
Link,DK1 0 non-sequestered HVC,HVC to air,121.89182,85.19577,0.00707
Link,DK1 0 non-sequestered HVC,waste CHP,0.01243,0.0128,0.00468
Link,DK1 0 non-sequestered HVC,waste CHP CC,0.00677,0.00958,52.96401
Link,DK1 0 process emissions,process emissions,6.24509,0.00252,0.00043
Link,DK1 0 process emissions,process emissions CC,0.00589,5.21589,3.99037
Link,DK1 0 rural heat,rural water tanks charger,101.85613,107.73663,102.28246
Link,DK1 0 rural water tanks,rural water tanks discharger,101.85613,107.73663,102.28246
Link,DK1 0 solid biomass,biomass to liquid,0.01624,0.01271,0.0043
Link,DK1 0 solid biomass,biomass to liquid CC,0.0097,0.01642,200.1517
Link,DK1 0 solid biomass,rural biomass boiler,391.30989,391.30993,
Link,DK1 0 solid biomass,solid biomass,111.35857,111.35857,
Link,DK1 0 solid biomass,solid biomass for industry,71.9137,0.01873,0.00127
Link,DK1 0 solid biomass,solid biomass for industry CC,0.01777,82.43404,83.72043
Link,DK1 0 solid biomass,urban central solid biomass CHP,0.05055,0.01716,0.00506
Link,DK1 0 solid biomass,urban central solid biomass CHP CC,0.00833,0.00573,0.00292
Link,DK1 0 solid biomass,urban decentral biomass boiler,3e-05,0.00029,3e-05
Link,DK1 0 unsustainable bioliquids,unsustainable bioliquids,10323.0933,3529.48274,
Link,DK1 0 urban central heat,urban central water pits charger,1468.72596,2195.35429,2196.20777
Link,DK1 0 urban central heat,urban central water tanks charger,0.34259,0.33286,0.10903
Link,DK1 0 urban central water pits,urban central water pits discharger,1468.72596,2195.35429,2196.20777
Link,DK1 0 urban central water tanks,urban central water tanks discharger,0.34259,0.33286,0.10903
Link,DK1 0 urban decentral heat,urban decentral water tanks charger,1394.92183,2401.27108,2401.51085
Link,DK1 0 urban decentral water tanks,urban decentral water tanks discharger,1394.92183,2401.27108,2401.51085
Link,ES0 0,DAC,0.00183,0.00216,813.32369
Link,ES0 0,DC,5187.24788,23638.96794,31804.28001
Link,ES0 0,H2 Electrolysis,0.00907,27345.99969,55123.60257
Link,ES0 0,battery charger,0.17047,65866.04742,116323.99696
Link,ES0 0,electricity distribution grid,36348.56786,44271.95495,48150.53014
Link,ES0 0 H2,Fischer-Tropsch,0.02267,0.19611,0.00997
Link,ES0 0 H2,H2 Fuel Cell,0.01398,0.01101,0.00362
Link,ES0 0 H2,H2 pipeline,0.6208,0.51595,0.15769
Link,ES0 0 H2,H2 pipeline retrofitted,2.33805,1385.4081,1385.47067
Link,ES0 0 H2,H2 turbine,0.06716,0.05158,0.01107
Link,ES0 0 H2,Sabatier,0.01184,0.00748,0.00115
Link,ES0 0 H2,methanolisation,0.06407,12563.95722,27337.87633
Link,ES0 0 battery,battery discharger,0.17444,67224.25314,118722.68225
Link,ES0 0 biogas,biogas to gas,383.32808,383.36347,0.00649
Link,ES0 0 biogas,biogas to gas CC,0.03466,1944.29325,3459.29807
Link,ES0 0 co2 stored,CO2 pipeline,0.03436,0.11353,9.1037
Link,ES0 0 home battery,home battery discharger,1527.29032,17531.77955,11786.81272
Link,ES0 0 low voltage,BEV charger,39855.98997,119567.96992,231164.74185
Link,ES0 0 low voltage,electricity distribution grid,36348.56786,44271.95495,48150.53014
Link,ES0 0 low voltage,home battery charger,1492.53074,17177.56567,11548.67074
Link,ES0 0 low voltage,rural air heat pump,52.63093,52.63826,0.0025
Link,ES0 0 low voltage,rural ground heat pump,459.27311,1392.84572,1273.08443
Link,ES0 0 low voltage,rural resistive heater,11754.31762,5567.88414,3125.4055
Link,ES0 0 low voltage,urban central air heat pump,0.01507,545.60976,736.05801
Link,ES0 0 low voltage,urban central resistive heater,1736.05512,1736.33709,401.99009
Link,ES0 0 low voltage,urban decentral air heat pump,323.18438,3882.75995,3729.67646
Link,ES0 0 low voltage,urban decentral resistive heater,50081.03623,23722.66164,11097.19397
Link,ES0 0 non-sequestered HVC,HVC to air,3361.61562,2349.71514,0.00728
Link,ES0 0 non-sequestered HVC,waste CHP,0.01369,0.02149,0.00585
Link,ES0 0 non-sequestered HVC,waste CHP CC,0.00722,0.01013,1691.98724
Link,ES0 0 process emissions,process emissions,1972.12878,0.00341,0.00033
Link,ES0 0 process emissions,process emissions CC,0.00688,1692.61422,1692.61716
Link,ES0 0 rural heat,rural water tanks charger,1066.18313,5732.6694,5733.05927
Link,ES0 0 rural water tanks,rural water tanks discharger,1066.18313,5732.6694,5733.05927
Link,ES0 0 solid biomass,biomass to liquid,0.01631,0.01477,0.00437
Link,ES0 0 solid biomass,biomass to liquid CC,0.00979,0.01832,4369.09246
Link,ES0 0 solid biomass,rural biomass boiler,2e-05,,1e-05
Link,ES0 0 solid biomass,solid biomass,1651.81886,742.3905,
Link,ES0 0 solid biomass,solid biomass for industry,2988.57991,0.02423,0.00097
Link,ES0 0 solid biomass,solid biomass for industry CC,0.01854,3008.61547,3008.6234
Link,ES0 0 solid biomass,urban central solid biomass CHP,293.32391,293.34888,293.32891
Link,ES0 0 solid biomass,urban central solid biomass CHP CC,0.00925,0.00638,0.0035
Link,ES0 0 unsustainable bioliquids,unsustainable bioliquids,24007034.05958,7925141.85217,
