component,bus,carrier,2025,2035,2045
Link,DE0 3 biogas,biogas to gas CC,2.23427,0.03204,596.45981
Link,DE0 3 co2 stored,CO2 pipeline,0.9581,531.70803,1428.38251
Link,DE0 3 home battery,home battery discharger,37.37134,13.78381,10.03641
Link,DE0 3 low voltage,BEV charger,6306.16178,38373.78338,59387.97139
Link,DE0 3 low voltage,electricity distribution grid,9741.37177,16129.80259,19684.61859
Link,DE0 3 low voltage,home battery charger,36.52081,13.50532,9.83363
Link,DE0 3 low voltage,rural air heat pump,0.06808,0.0233,0.01738
Link,DE0 3 low voltage,rural ground heat pump,161.9277,1274.53509,1331.26157
Link,DE0 3 low voltage,rural resistive heater,257.82882,4218.52236,4014.4495
Link,DE0 3 low voltage,urban central air heat pump,0.07051,694.3633,694.43313
Link,DE0 3 low voltage,urban central resistive heater,2572.4363,5878.48529,6021.55484
Link,DE0 3 low voltage,urban decentral air heat pump,177.98308,304.62745,625.47509
Link,DE0 3 low voltage,urban decentral resistive heater,1.00157,1325.0451,2653.56689
Link,DE0 3 non-sequestered HVC,waste CHP,902.00486,1379.61369,1379.64542
Link,DE0 3 non-sequestered HVC,waste CHP CC,0.79576,0.13613,0.03942
Link,DE0 3 process emissions,process emissions,432.3125,0.03845,0.00162
Link,DE0 3 process emissions,process emissions CC,0.75627,400.13478,400.15859
Link,DE0 3 rural heat,rural water tanks charger,1605.65735,1669.51094,1675.89318
Link,DE0 3 rural water tanks,rural water tanks discharger,1605.65735,1669.51094,1675.89318
Link,DE0 3 solid biomass,biomass to liquid,0.10925,0.03708,0.03056
Link,DE0 3 solid biomass,biomass to liquid CC,0.07867,0.03039,0.03858
Link,DE0 3 solid biomass,rural biomass boiler,2967.6925,1959.17164,0.00045
Link,DE0 3 solid biomass,solid biomass,456.19896,,
Link,DE0 3 solid biomass,solid biomass for industry,633.45111,715.67317,0.0133
Link,DE0 3 solid biomass,solid biomass for industry CC,0.31749,0.17286,870.14121
Link,DE0 3 solid biomass,urban central solid biomass CHP,6927.12938,3619.20291,1907.80581
Link,DE0 3 solid biomass,urban central solid biomass CHP CC,0.09238,0.02527,0.02716
Link,DE0 3 solid biomass,urban decentral biomass boiler,3821.03752,2838.33908,4682.95258
Link,DE0 3 unsustainable bioliquids,unsustainable bioliquids,6196368.29653,2057384.50294,
Link,DE0 3 urban central heat,urban central water pits charger,2354.76395,7084.10619,7403.97233
Link,DE0 3 urban central heat,urban central water tanks charger,2.72271,1.59032,1.00547
Link,DE0 3 urban central water pits,urban central water pits discharger,2354.76395,7084.10619,7403.97233
Link,DE0 3 urban central water tanks,urban central water tanks discharger,2.72271,1.59032,1.00547
Link,DE0 3 urban decentral heat,urban decentral water tanks charger,25.07024,113.28152,120.63085
Link,DE0 3 urban decentral water tanks,urban decentral water tanks discharger,25.07024,113.28152,120.63085
Link,DE0 4,DAC,0.01708,0.00962,0.02522
Link,DE0 4,DC,3000.06117,11174.93562,12872.65063
Link,DE0 4,H2 Electrolysis,0.0692,0.24929,0.22928
Link,DE0 4,battery charger,0.85804,334.85746,323.7067
Link,DE0 4,electricity distribution grid,17350.25191,32821.03609,40947.74304
Link,DE0 4 H2,Fischer-Tropsch,0.19745,8.81823,0.11605
Link,DE0 4 H2,H2 Fuel Cell,0.12837,0.10076,0.09727
Link,DE0 4 H2,H2 pipeline,28.58387,25.81358,22.52823
Link,DE0 4 H2,H2 pipeline (Kernnetz),960.0,33501.66667,33501.66667
Link,DE0 4 H2,H2 pipeline retrofitted,2.58046,2.60336,59.86614
Link,DE0 4 H2,H2 turbine,0.59558,12.49916,21.63764
Link,DE0 4 H2,Sabatier,0.08659,0.069,0.04234
Link,DE0 4 H2,methanolisation,547.64635,547.96866,0.29021
Link,DE0 4 battery,battery discharger,0.87803,341.76247,330.38177
Link,DE0 4 biogas,biogas to gas,949.32564,949.35607,0.05819
Link,DE0 4 biogas,biogas to gas CC,2.56896,0.03016,401.01354
Link,DE0 4 co2 stored,CO2 pipeline,2.89321,809.94352,1500.90503
Link,DE0 4 home battery,home battery discharger,193.06659,2243.57015,2728.91737
Link,DE0 4 low voltage,BEV charger,9594.89552,58386.13962,90359.46116
Link,DE0 4 low voltage,electricity distribution grid,17350.25191,32821.03609,40947.74304
Link,DE0 4 low voltage,home battery charger,188.67259,2198.24083,2673.78204
Link,DE0 4 low voltage,rural air heat pump,0.03112,0.02268,0.01812
Link,DE0 4 low voltage,rural ground heat pump,258.50177,488.45411,460.76111
Link,DE0 4 low voltage,rural resistive heater,109.55911,925.93395,816.796
Link,DE0 4 low voltage,urban central air heat pump,0.06405,0.1065,361.56479
Link,DE0 4 low voltage,urban central resistive heater,704.91182,12957.03717,13708.41123
Link,DE0 4 low voltage,urban decentral air heat pump,284.35421,3358.91578,4650.52314
Link,DE0 4 low voltage,urban decentral resistive heater,166.43787,12373.29134,16975.18688
Link,DE0 4 non-sequestered HVC,waste CHP,1370.71896,1830.7167,1830.75551
Link,DE0 4 non-sequestered HVC,waste CHP CC,0.86768,0.16515,0.0847
Link,DE0 4 process emissions,process emissions,1571.97975,0.03294,0.00152
Link,DE0 4 process emissions,process emissions CC,132.96265,1345.46231,1345.48645
Link,DE0 4 rural heat,rural water tanks charger,198.449,1544.55649,1550.97559
Link,DE0 4 rural water tanks,rural water tanks discharger,198.449,1544.55649,1550.97559
Link,DE0 4 solid biomass,biomass to liquid,0.11157,0.03506,0.02868
Link,DE0 4 solid biomass,biomass to liquid CC,0.07969,0.02805,0.02677
Link,DE0 4 solid biomass,rural biomass boiler,452.14978,214.17622,0.00046
Link,DE0 4 solid biomass,solid biomass,730.14105,204.15739,
Link,DE0 4 solid biomass,solid biomass for industry,1214.50067,1515.86331,0.01156
Link,DE0 4 solid biomass,solid biomass for industry CC,0.3281,0.18855,1979.98407
Link,DE0 4 solid biomass,urban central solid biomass CHP,2520.89969,485.72734,0.04371
Link,DE0 4 solid biomass,urban central solid biomass CHP CC,0.09093,0.02332,0.02335
Link,DE0 4 solid biomass,urban decentral biomass boiler,8277.10932,3920.74455,8e-05
Link,DE0 4 unsustainable bioliquids,unsustainable bioliquids,3930146.94937,1331846.64388,
Link,DE0 4 urban central heat,urban central water pits charger,1694.65018,12650.38738,17738.9467
Link,DE0 4 urban central heat,urban central water tanks charger,2.75551,1.51717,1.21365
Link,DE0 4 urban central water pits,urban central water pits discharger,1694.65018,12650.38738,17738.9467
Link,DE0 4 urban central water tanks,urban central water tanks discharger,2.75551,1.51717,1.21365
Link,DE0 4 urban decentral heat,urban decentral water tanks charger,46.71565,9201.06417,9212.35574
Link,DE0 4 urban decentral water tanks,urban decentral water tanks discharger,46.71565,9201.06417,9212.35574
Link,DE0 5,DAC,0.01676,0.00898,0.02259
Link,DE0 5,H2 Electrolysis,0.06904,0.13153,0.24981
Link,DE0 5,battery charger,0.82094,11.86515,683.3231
Link,DE0 5,electricity distribution grid,7463.98633,11385.85461,12272.06654
Link,DE0 5 H2,Fischer-Tropsch,0.19956,96.03302,96.14552
Link,DE0 5 H2,H2 Fuel Cell,0.12097,0.07705,0.08786
Link,DE0 5 H2,H2 turbine,0.56564,21.34075,38.11156
Link,DE0 5 H2,Sabatier,0.08877,0.07952,0.04263
Link,DE0 5 H2,methanolisation,8.48286,0.3029,0.29748
Link,DE0 5 battery,battery discharger,0.84006,12.10981,697.41372
Link,DE0 5 biogas,biogas to gas,1227.34156,1227.37204,0.05699
Link,DE0 5 biogas,biogas to gas CC,2.36091,0.03009,278.98773
Link,DE0 5 co2 stored,CO2 pipeline,1.17889,2.28132,460.02616
Link,DE0 5 home battery,home battery discharger,56.06252,556.93282,145.56685
Link,DE0 5 low voltage,BEV charger,3835.25366,23337.99836,36118.31455
Link,DE0 5 low voltage,electricity distribution grid,7463.98633,11385.85461,12272.06654
Link,DE0 5 low voltage,home battery charger,54.7866,545.68049,142.62581
Link,DE0 5 low voltage,rural air heat pump,0.08368,0.02181,0.01528
Link,DE0 5 low voltage,rural ground heat pump,98.80424,1279.67039,1222.97588
Link,DE0 5 low voltage,rural resistive heater,142.97571,3545.40163,3402.72305
Link,DE0 5 low voltage,urban central air heat pump,0.06591,0.076,26.18382
Link,DE0 5 low voltage,urban central resistive heater,98.9442,3331.99787,3576.02955
Link,DE0 5 low voltage,urban decentral air heat pump,87.92202,41.65548,0.03362
Link,DE0 5 low voltage,urban decentral resistive heater,1.71635,69.52055,69.7945
Link,DE0 5 non-sequestered HVC,waste CHP,548.41791,717.67265,717.70466
Link,DE0 5 non-sequestered HVC,waste CHP CC,0.73777,0.16019,0.05017
Link,DE0 5 process emissions,process emissions,319.55346,0.03671,0.00218
Link,DE0 5 process emissions,process emissions CC,1.035,362.49292,379.81558
Link,DE0 5 rural heat,rural water tanks charger,1524.135,2713.01337,2718.92182
Link,DE0 5 rural water tanks,rural water tanks discharger,1524.135,2713.01337,2718.92182
Link,DE0 5 solid biomass,biomass to liquid,0.11185,0.05029,0.03514
Link,DE0 5 solid biomass,biomass to liquid CC,0.07972,0.04801,132.67012
Link,DE0 5 solid biomass,rural biomass boiler,2072.77757,1120.11618,0.00047
Link,DE0 5 solid biomass,solid biomass,564.58797,,
Link,DE0 5 solid biomass,solid biomass for industry,457.64183,520.38288,0.01278
Link,DE0 5 solid biomass,solid biomass for industry CC,0.31915,0.27128,625.34218
Link,DE0 5 solid biomass,urban central solid biomass CHP,5763.78754,1012.31881,0.06049
Link,DE0 5 solid biomass,urban central solid biomass CHP CC,0.08026,0.02957,0.04423
Link,DE0 5 solid biomass,urban decentral biomass boiler,1679.1168,3936.74355,4812.71925
Link,DE0 5 unsustainable bioliquids,unsustainable bioliquids,5077241.92356,1650232.5303,
Link,DE0 5 urban central heat,urban central water pits charger,1073.16673,3298.38375,4658.73633
Link,DE0 5 urban central heat,urban central water tanks charger,2.85525,1.65796,1.30921
Link,DE0 5 urban central water pits,urban central water pits discharger,1073.16673,3298.38375,4658.73633
Link,DE0 5 urban central water tanks,urban central water tanks discharger,2.85525,1.65796,1.30921
Link,DE0 5 urban decentral heat,urban decentral water tanks charger,27.01704,91.10214,94.35822
Link,DE0 5 urban decentral water tanks,urban decentral water tanks discharger,27.01704,91.10214,94.35822
Link,DE0 6,DAC,0.01657,0.00944,0.02367
Link,DE0 6,DC,2000.06057,2002.13194,2002.55069
Link,DE0 6,H2 Electrolysis,0.06796,0.15346,0.1737
Link,DE0 6,battery charger,0.84792,2563.19821,3153.98085
Link,DE0 6,electricity distribution grid,12928.7475,15927.39335,21529.3162
Link,DE0 6 H2,Fischer-Tropsch,0.19932,6.93239,0.11371
Link,DE0 6 H2,H2 Fuel Cell,0.12016,0.10526,0.10054
Link,DE0 6 H2,H2 pipeline,2.38093,9.79516,7.58915
Link,DE0 6 H2,H2 turbine,0.56557,10.54759,21.08686
Link,DE0 6 H2,Sabatier,0.08875,0.06945,0.04255
Link,DE0 6 H2,methanolisation,2.07261,0.29856,0.28353
Link,DE0 6 battery,battery discharger,0.86767,2616.05322,3219.01823
Link,DE0 6 biogas,biogas to gas,1065.09252,1065.12195,0.05328
Link,DE0 6 biogas,biogas to gas CC,1.96189,0.02889,139.51482
Link,DE0 6 co2 stored,CO2 pipeline,0.45672,0.21022,0.31805
Link,DE0 6 home battery,home battery discharger,140.9407,47.0372,37.04477
Link,DE0 6 low voltage,BEV charger,7029.00167,42772.35455,66195.28084
Link,DE0 6 low voltage,electricity distribution grid,12928.7475,15927.39335,21529.3162
Link,DE0 6 low voltage,home battery charger,137.73303,46.08686,36.29631
Link,DE0 6 low voltage,rural air heat pump,0.03259,0.02326,0.01878
Link,DE0 6 low voltage,rural ground heat pump,180.34499,480.16741,447.04569
Link,DE0 6 low voltage,rural resistive heater,84.84892,1066.92139,982.37907
Link,DE0 6 low voltage,urban central air heat pump,0.06401,408.42031,509.25417
Link,DE0 6 low voltage,urban central resistive heater,9.69511,3614.55879,5212.3299
Link,DE0 6 low voltage,urban decentral air heat pump,198.38717,135.78215,1046.79218
Link,DE0 6 low voltage,urban decentral resistive heater,153.47939,466.03267,3614.83078
Link,DE0 6 non-sequestered HVC,waste CHP,1006.89122,1567.79251,1567.82293
Link,DE0 6 non-sequestered HVC,waste CHP CC,0.62066,0.11273,0.03368
Link,DE0 6 process emissions,process emissions,765.08728,0.04222,0.00167
Link,DE0 6 process emissions,process emissions CC,0.49635,668.97012,668.99453
Link,DE0 6 rural heat,rural water tanks charger,432.54343,461.6155,468.40303
Link,DE0 6 rural water tanks,rural water tanks discharger,432.54343,461.6155,468.40303
Link,DE0 6 solid biomass,biomass to liquid,0.11179,0.03692,0.02819
Link,DE0 6 solid biomass,biomass to liquid CC,0.07953,0.02971,0.02547
Link,DE0 6 solid biomass,rural biomass boiler,498.30566,236.03965,0.0002
Link,DE0 6 solid biomass,solid biomass,152.19005,,
Link,DE0 6 solid biomass,solid biomass for industry,915.41008,1178.01039,0.01387
Link,DE0 6 solid biomass,solid biomass for industry CC,0.31081,0.15062,1566.4875
Link,DE0 6 solid biomass,urban central solid biomass CHP,738.52896,405.38771,0.04571
Link,DE0 6 solid biomass,urban central solid biomass CHP CC,0.07411,0.02571,0.02345
Link,DE0 6 solid biomass,urban decentral biomass boiler,5896.55052,16370.3866,13577.28416
Link,DE0 6 unsustainable bioliquids,unsustainable bioliquids,4405652.67327,1433333.01308,
Link,DE0 6 urban central heat,urban central water pits charger,1290.95924,3832.88114,6389.80294
Link,DE0 6 urban central heat,urban central water tanks charger,2.89651,1.57448,1.18901
Link,DE0 6 urban central water pits,urban central water pits discharger,1290.95924,3832.88114,6389.80294
Link,DE0 6 urban central water tanks,urban central water tanks discharger,2.89651,1.57448,1.18901
Link,DE0 6 urban decentral heat,urban decentral water tanks charger,48.74734,69.62105,76.81514
Link,DE0 6 urban decentral water tanks,urban decentral water tanks discharger,48.74734,69.62105,76.81514
Link,DE0 7,DAC,0.01742,0.00948,0.02246
Link,DE0 7,DC,2000.00005,6000.0048,6000.00608
Link,DE0 7,H2 Electrolysis,0.07007,0.17915,0.14776
Link,DE0 7,battery charger,0.86458,2287.76298,2297.04433
Link,DE0 7,electricity distribution grid,8239.73616,11892.53953,13812.66821
Link,DE0 7 H2,Fischer-Tropsch,0.19747,2.69167,0.11606
Link,DE0 7 H2,H2 Fuel Cell,0.12558,0.09147,0.09502
Link,DE0 7 H2,H2 pipeline,24.7167,2145.50121,2872.09422
Link,DE0 7 H2,H2 turbine,0.59422,3.49725,5.11166
Link,DE0 7 H2,Sabatier,0.08832,0.0701,0.04316
Link,DE0 7 H2,methanolisation,27.85516,28.19616,0.34787
Link,DE0 7 battery,battery discharger,0.88471,2334.93832,2344.41105
Link,DE0 7 biogas,biogas to gas,1436.584,1436.61473,0.05867
Link,DE0 7 biogas,biogas to gas CC,2.58461,0.03016,255.45011
Link,DE0 7 home battery,home battery discharger,123.68736,43.13504,42.75247
Link,DE0 7 low voltage,BEV charger,4690.98389,28545.22384,44177.11226
Link,DE0 7 low voltage,electricity distribution grid,8239.73616,11892.53953,13812.66821
Link,DE0 7 low voltage,home battery charger,120.87236,42.26353,41.8887
Link,DE0 7 low voltage,rural air heat pump,0.042,0.02391,0.01624
Link,DE0 7 low voltage,rural ground heat pump,97.76354,1045.94711,999.70785
Link,DE0 7 low voltage,rural resistive heater,9.57382,2653.45871,2653.76565
Link,DE0 7 low voltage,urban central air heat pump,0.06387,0.394,174.85377
Link,DE0 7 low voltage,urban central resistive heater,279.34504,4478.71009,4200.15996
Link,DE0 7 low voltage,urban decentral air heat pump,107.53728,119.05429,333.05836
Link,DE0 7 low voltage,urban decentral resistive heater,71.66492,390.62952,1099.78334
Link,DE0 7 non-sequestered HVC,waste CHP,670.71063,1018.7827,1018.81243
Link,DE0 7 non-sequestered HVC,waste CHP CC,0.86978,0.10094,0.03102
Link,DE0 7 process emissions,process emissions,296.10601,0.0706,0.00252
Link,DE0 7 process emissions,process emissions CC,3.97771,338.00073,354.65442
Link,DE0 7 rural heat,rural water tanks charger,78.19686,493.32754,503.6986
Link,DE0 7 rural water tanks,rural water tanks discharger,78.19686,493.32754,503.6986
Link,DE0 7 solid biomass,biomass to liquid,0.11151,0.0354,0.02982
Link,DE0 7 solid biomass,biomass to liquid CC,0.07977,0.02793,0.03732
Link,DE0 7 solid biomass,rural biomass boiler,1413.8241,669.70665,0.00021
Link,DE0 7 solid biomass,solid biomass,56.16184,,
Link,DE0 7 solid biomass,solid biomass for industry,548.96772,619.82507,0.01683
Link,DE0 7 solid biomass,solid biomass for industry CC,0.32617,0.12209,738.22714
Link,DE0 7 solid biomass,urban central solid biomass CHP,3758.52654,2834.18166,10.27652
Link,DE0 7 solid biomass,urban central solid biomass CHP CC,0.08692,0.02402,0.02736
Link,DE0 7 solid biomass,urban decentral biomass boiler,2853.94668,5815.20072,6466.9663
Link,DE0 7 unsustainable bioliquids,unsustainable bioliquids,5942147.38167,1896766.61598,
Link,DE0 7 urban central heat,urban central water pits charger,713.10717,4260.22122,4347.4216
Link,DE0 7 urban central heat,urban central water tanks charger,2.70257,1.555,1.21279
Link,DE0 7 urban central water pits,urban central water pits discharger,713.10717,4260.22122,4347.4216
Link,DE0 7 urban central water tanks,urban central water tanks discharger,2.70257,1.555,1.21279
Link,DE0 7 urban decentral heat,urban decentral water tanks charger,119.73017,148.13705,156.75429
Link,DE0 7 urban decentral water tanks,urban decentral water tanks discharger,119.73017,148.13705,156.75429
Link,DK0 0,DAC,0.01683,0.01121,446.71587
Link,DK0 0,DC,5020.05127,10642.1566,10642.1678
Link,DK0 0,H2 Electrolysis,0.09374,5527.11072,5527.75096
Link,DK0 0,battery charger,0.95249,0.87885,1.02549
Link,DK0 0,electricity distribution grid,3875.74986,6263.22782,6886.68053
Link,DK0 0 H2,Fischer-Tropsch,0.20492,1.19428,0.12236
Link,DK0 0 H2,H2 Fuel Cell,0.11846,0.04896,0.05882
Link,DK0 0 H2,H2 pipeline,28.76827,93.15228,205.2554
Link,DK0 0 H2,H2 pipeline retrofitted,6.11047,575.22915,582.69308
Link,DK0 0 H2,H2 turbine,0.59026,1.0266,4.53533
Link,DK0 0 H2,Sabatier,0.11351,0.0655,0.02937
Link,DK0 0 H2,methanolisation,2.78592,1.35224,1.00318
Link,DK0 0 battery,battery discharger,0.97467,0.89697,1.04664
Link,DK0 0 biogas,biogas to gas,386.53621,386.72432,0.0527
Link,DK0 0 biogas,biogas to gas CC,0.24513,443.18089,1062.95237
Link,DK0 0 co2 stored,CO2 pipeline,1.01922,0.26029,0.2429
Link,DK0 0 co2 stored,co2 sequestered,2e-05,1061.43567,2180.79033
Link,DK0 0 home battery,home battery discharger,1.66584,313.50653,102.43424
Link,DK0 0 low voltage,BEV charger,2783.57063,8350.71189,16144.70965
Link,DK0 0 low voltage,electricity distribution grid,3875.74986,6263.22782,6886.68053
Link,DK0 0 low voltage,home battery charger,1.62792,307.17242,100.36465
Link,DK0 0 low voltage,rural air heat pump,0.16678,0.03263,0.02443
Link,DK0 0 low voltage,rural ground heat pump,91.35002,136.66555,198.99694
Link,DK0 0 low voltage,rural resistive heater,103.66376,145.36491,342.5294
Link,DK0 0 low voltage,urban central air heat pump,661.86355,695.91165,819.65902
Link,DK0 0 low voltage,urban central resistive heater,558.34862,1169.60875,1195.10412
Link,DK0 0 low voltage,urban decentral air heat pump,344.11715,555.36063,506.09488
Link,DK0 0 low voltage,urban decentral resistive heater,1410.79424,2517.83129,1972.16274
Link,DK0 0 non-sequestered HVC,HVC to air,210.82522,147.54889,0.06296
Link,DK0 0 non-sequestered HVC,waste CHP,0.09853,0.04195,0.03834
Link,DK0 0 non-sequestered HVC,waste CHP CC,0.05602,0.03337,93.41045
Link,DK0 0 process emissions,process emissions,185.45111,0.0135,0.00208
Link,DK0 0 process emissions,process emissions CC,0.05568,181.08377,181.10608
Link,DK0 0 rural heat,rural water tanks charger,800.93407,821.02517,825.55015
Link,DK0 0 rural water tanks,rural water tanks discharger,800.93407,821.02517,825.55015
Link,DK0 0 solid biomass,biomass to liquid,0.14601,0.05086,0.03686
Link,DK0 0 solid biomass,biomass to liquid CC,0.0841,0.05925,880.52934
Link,DK0 0 solid biomass,rural biomass boiler,614.29105,614.29134,0.00075
Link,DK0 0 solid biomass,solid biomass,267.26058,137.34224,
Link,DK0 0 solid biomass,solid biomass for industry,271.65058,0.10341,0.00715
Link,DK0 0 solid biomass,solid biomass for industry CC,0.14997,273.88935,273.95975
Link,DK0 0 solid biomass,urban central solid biomass CHP,0.80804,0.06253,0.05086
Link,DK0 0 solid biomass,urban central solid biomass CHP CC,0.07137,0.02548,0.0262
Link,DK0 0 solid biomass,urban decentral biomass boiler,0.00733,0.00217,0.00209
Link,DK0 0 unsustainable bioliquids,unsustainable bioliquids,29370.0967,9569.26996,
Link,DK0 0 urban central heat,urban central water pits charger,2911.94623,4286.34825,4307.96793
Link,DK0 0 urban central heat,urban central water tanks charger,2.90454,1.74277,1.09815
Link,DK0 0 urban central water pits,urban central water pits discharger,2911.94623,4286.34825,4307.96793
Link,DK0 0 urban central water tanks,urban central water tanks discharger,2.90454,1.74277,1.09815
Link,DK0 0 urban decentral heat,urban decentral water tanks charger,273.85219,1852.84306,1858.83098
Link,DK0 0 urban decentral water tanks,urban decentral water tanks discharger,273.85219,1852.84306,1858.83098
Link,DK1 0,DAC,0.01699,0.01122,162.55684
Link,DK1 0,DC,1200.01947,2837.98892,2837.98929
Link,DK1 0,H2 Electrolysis,0.08395,322.03797,322.27873
Link,DK1 0,battery charger,0.96102,0.82083,0.72819
Link,DK1 0,electricity distribution grid,2977.37384,4344.18637,4478.76232
Link,DK1 0 H2,Fischer-Tropsch,0.20387,0.56484,0.12269
Link,DK1 0 H2,H2 Fuel Cell,0.11612,0.04991,0.06296
Link,DK1 0 H2,H2 pipeline,25.59926,30.76398,388.65714
Link,DK1 0 H2,H2 turbine,0.59023,0.93375,3.94068
Link,DK1 0 H2,Sabatier,0.1125,0.06408,0.02931
Link,DK1 0 H2,methanolisation,708.0263,708.61327,0.75315
Link,DK1 0 battery,battery discharger,0.9834,0.83775,0.74321
Link,DK1 0 biogas,biogas to gas,135.77831,135.94336,0.04722
Link,DK1 0 biogas,biogas to gas CC,0.2184,108.53809,300.92849
Link,DK1 0 co2 stored,CO2 pipeline,0.28751,0.098,0.09441
Link,DK1 0 co2 stored,co2 sequestered,3e-05,149.54959,571.31136
Link,DK1 0 home battery,home battery discharger,1.62832,315.48928,144.43892
Link,DK1 0 low voltage,BEV charger,1608.03472,4824.10416,9326.60138
Link,DK1 0 low voltage,electricity distribution grid,2977.37384,4344.18637,4478.76232
Link,DK1 0 low voltage,home battery charger,1.59126,309.11511,141.52067
Link,DK1 0 low voltage,rural air heat pump,0.17315,0.03956,0.02645
Link,DK1 0 low voltage,rural ground heat pump,48.95347,64.55151,105.68085
Link,DK1 0 low voltage,rural resistive heater,37.09217,25.21281,141.90269
Link,DK1 0 low voltage,urban central air heat pump,377.49968,378.52153,401.49584
Link,DK1 0 low voltage,urban central resistive heater,480.37346,743.78738,698.65509
Link,DK1 0 low voltage,urban decentral air heat pump,189.05018,431.76639,384.58951
Link,DK1 0 low voltage,urban decentral resistive heater,834.01935,1697.84593,1351.74608
Link,DK1 0 non-sequestered HVC,HVC to air,121.77219,85.22296,0.06443
Link,DK1 0 non-sequestered HVC,waste CHP,0.0922,0.04201,0.03764
Link,DK1 0 non-sequestered HVC,waste CHP CC,0.05288,0.03337,53.87004
Link,DK1 0 process emissions,process emissions,6.23738,0.00999,0.00244
Link,DK1 0 process emissions,process emissions CC,0.04785,5.21517,3.99865
Link,DK1 0 rural heat,rural water tanks charger,216.45899,236.48151,242.07112
Link,DK1 0 rural water tanks,rural water tanks discharger,216.45899,236.48151,242.07112
Link,DK1 0 solid biomass,biomass to liquid,0.14412,0.05072,0.03713
Link,DK1 0 solid biomass,biomass to liquid CC,0.08449,0.05898,200.1442
Link,DK1 0 solid biomass,rural biomass boiler,354.71871,354.71942,0.00092
Link,DK1 0 solid biomass,solid biomass,111.35857,111.35857,
Link,DK1 0 solid biomass,solid biomass for industry,71.88342,0.09534,0.00784
Link,DK1 0 solid biomass,solid biomass for industry CC,0.1445,82.37097,83.76846
Link,DK1 0 solid biomass,urban central solid biomass CHP,0.42199,0.06355,0.05152
Link,DK1 0 solid biomass,urban central solid biomass CHP CC,0.06953,0.02549,0.02632
Link,DK1 0 solid biomass,urban decentral biomass boiler,0.01307,0.00011,0.00299
Link,DK1 0 unsustainable bioliquids,unsustainable bioliquids,10323.0933,3529.48274,
Link,DK1 0 urban central heat,urban central water pits charger,1227.27554,2025.62864,2070.25005
Link,DK1 0 urban central heat,urban central water tanks charger,2.87543,1.74401,1.32817
Link,DK1 0 urban central water pits,urban central water pits discharger,1227.27554,2025.62864,2070.25005
Link,DK1 0 urban central water tanks,urban central water tanks discharger,2.87543,1.74401,1.32817
Link,DK1 0 urban decentral heat,urban decentral water tanks charger,1150.80986,1931.52706,1936.618
Link,DK1 0 urban decentral water tanks,urban decentral water tanks discharger,1150.80986,1931.52706,1936.618
Link,ES0 0,DAC,0.01643,0.01111,928.94889
Link,ES0 0,DC,4774.53735,23193.82316,33093.22827
Link,ES0 0,H2 Electrolysis,0.10798,26601.38249,57077.45076
Link,ES0 0,battery charger,1.39828,62796.23981,118331.7045
Link,ES0 0,electricity distribution grid,36208.66404,44425.89635,48200.62371
Link,ES0 0 H2,Fischer-Tropsch,0.20366,1.71565,0.11442
Link,ES0 0 H2,H2 Fuel Cell,0.11927,0.04034,0.0417
Link,ES0 0 H2,H2 pipeline,3.45282,2.05056,1.77733
Link,ES0 0 H2,H2 pipeline retrofitted,2.74734,1251.78199,1252.15539
Link,ES0 0 H2,H2 turbine,0.59258,0.17129,0.13743
Link,ES0 0 H2,Sabatier,0.11518,0.06732,0.02837
Link,ES0 0 H2,methanolisation,0.51955,11787.29657,28368.71757
Link,ES0 0 battery,battery discharger,1.43084,64091.14387,120771.79018
Link,ES0 0 biogas,biogas to gas,383.17155,383.45019,0.05357
Link,ES0 0 biogas,biogas to gas CC,0.25971,1944.24092,3459.28379
Link,ES0 0 co2 stored,CO2 pipeline,0.29261,1.95046,9.37824
Link,ES0 0 co2 stored,co2 sequestered,4e-05,1802.39811,4570.26838
Link,ES0 0 home battery,home battery discharger,613.85008,16321.67968,10564.01632
Link,ES0 0 low voltage,BEV charger,39855.98997,119567.96992,231164.74185
Link,ES0 0 low voltage,electricity distribution grid,36208.66404,44425.89635,48200.62371
Link,ES0 0 low voltage,home battery charger,599.87947,15991.91478,10350.57984
Link,ES0 0 low voltage,rural air heat pump,52.52074,52.55033,0.02606
Link,ES0 0 low voltage,rural ground heat pump,446.33124,1401.53687,1279.70212
Link,ES0 0 low voltage,rural resistive heater,11755.47812,5568.3349,2712.44625
Link,ES0 0 low voltage,urban central air heat pump,0.14759,549.10137,798.49882
Link,ES0 0 low voltage,urban central resistive heater,1912.10458,1913.1286,17.25962
Link,ES0 0 low voltage,urban decentral air heat pump,323.21802,3958.48164,3805.41444
Link,ES0 0 low voltage,urban decentral resistive heater,50082.04271,23723.13211,9653.0107
Link,ES0 0 non-sequestered HVC,HVC to air,3359.52555,2351.03126,39.4579
Link,ES0 0 non-sequestered HVC,waste CHP,0.10604,0.08151,0.05394
Link,ES0 0 non-sequestered HVC,waste CHP CC,0.06544,0.05739,1716.60895
Link,ES0 0 process emissions,process emissions,1877.19236,0.02473,0.00277
Link,ES0 0 process emissions,process emissions CC,0.05766,1683.49058,1683.51699
Link,ES0 0 rural heat,rural water tanks charger,120.44951,154.2948,163.34752
Link,ES0 0 rural water tanks,rural water tanks discharger,120.44951,154.2948,163.34752
Link,ES0 0 solid biomass,biomass to liquid,0.14739,0.05489,0.03986
